1.170055866241455,0.9207723926074757,0.45643549248493187,0.390100244824205,0.0019536019536019467,30.0,3.7626373626373493;1.170055866241455,0,-0.6357289997711142,-0.390100244824205,-0.0019536019536019467,30.0,-0.1758241758241752
1.202071189880371,0.9327875980020323,0.45643549248493187,0.3604265487080537,-0.00586080586080584,30.0,3.692307692307679;1.202071189880371,0,-0.6357289997711142,-0.3604265487080537,0.0019536019536019467,30.0,-0.10549450549450512
1.2333323955535889,0.9435973790876401,0.45643549248493187,0.3310951316146713,0.0019536019536019467,30.0,3.9032967032966894;1.2333323955535889,0,-0.6357289997711142,-0.3310951316146713,0.0019536019536019467,30.0,-0.24615384615384528
1.2649445533752441,0.9535908248373839,0.45643549248493187,0.3011055276575936,0.0019536019536019467,30.0,3.9736263736263595;1.2649445533752441,0,-0.6357289997711142,-0.3011055276575936,-0.0019536019536019467,30.0,-0.10549450549450512
1.2962067127227783,0.9625365556226028,0.45643549248493187,0.271151948342947,0.00586080586080584,30.0,4.114285714285728;1.2962067127227783,0,-0.6357289997711142,-0.271151948342947,-0.00586080586080584,30.0,-0.10549450549450512
1.3282575607299805,0.9707313738420423,0.45643549248493187,0.24016785763032691,-0.013675213675213627,30.0,4.114285714285728;1.3282575607299805,0,-0.6357289997711142,-0.24016785763032691,-0.013675213675213627,30.0,-0.03516483516483504
1.3604075908660889,0.9779498049755291,0.45643549248493187,0.20884007984178843,-0.009768009768009733,30.0,4.254945054945068;1.3604075908660889,0,-0.6357289997711142,-0.20884007984178843,-0.021489621489621413,30.0,-0.03516483516483504
1.3843495845794678,0.9826690988340421,0.45643549248493187,0.18536839589501655,0.00586080586080584,30.0,4.114285714285728;1.3843495845794678,0,-0.6357289997711142,-0.18536839589501655,0.01758241758241752,30.0,0.03516483516483504
1.415846586227417,0.9880192885825556,0.45643549248493187,0.15433044219732114,0.00586080586080584,30.0,4.184615384615398;1.415846586227417,0,-0.6357289997711142,-0.15433044219732114,-0.00586080586080584,30.0,0.03516483516483504
1.4476966857910156,0.9924328022448168,0.45643549248493187,0.12278897763439653,-0.009768009768009733,30.0,4.254945054945068;1.4476966857910156,0,-0.6357289997711142,-0.12278897763439653,-0.00586080586080584,30.0,-0.03516483516483504
1.4952280521392822,0.9971460764467818,0.45643549248493187,0.07549637227568469,0.0019536019536019467,30.0,4.325274725274738;1.4952280521392822,0,-0.6357289997711142,-0.07549637227568469,0.009768009768009733,30.0,0.03516483516483504
1.5269298553466797,0.9990380206149752,0.45643549248493187,0.043852404332174084,-0.0019536019536019467,30.0,4.325274725274738;1.5269298553466797,0,-0.6357289997711142,-0.043852404332174084,-0.00586080586080584,30.0,0.10549450549450512
1.5595383644104004,0.9999366298107828,0.45643549248493187,0.011257724577089389,-0.0019536019536019467,30.0,4.395604395604408;1.5595383644104004,0,-0.6357289997711142,-0.011257724577089389,0.009768009768009733,30.0,0.03516483516483504
1.5917789936065674,0.999779871923271,0.45643549248493187,-0.020981127164378638,-0.00586080586080584,30.0,4.254945054945068;1.5917789936065674,0,-0.6357289997711142,0.020981127164378638,-0.00586080586080584,30.0,0.1758241758241752
1.6235988140106201,0.9986062725383339,0.45643549248493187,-0.05277795417686173,-0.013675213675213627,30.0,4.254945054945068;1.6235988140106201,0,-0.6357289997711142,0.05277795417686173,-0.009768009768009733,30.0,0.24615384615384528
1.6557948589324951,0.9963897991193336,0.45643549248493187,-0.08489622023938412,-0.00586080586080584,30.0,4.184615384615398;1.6557948589324951,0,-0.6357289997711142,0.08489622023938412,0.013675213675213627,30.0,0.10549450549450512
1.6874313354492188,0.9932058447715796,0.45643549248493187,-0.11637074336607489,-0.0019536019536019467,30.0,4.184615384615398;1.6874313354492188,0,-0.6357289997711142,0.11637074336607489,-0.0019536019536019467,30.0,0.31648351648351536
1.7189686298370361,0.989042553921438,0.45643549248493187,-0.1476307099913811,0.0019536019536019467,30.0,4.114285714285728;1.7189686298370361,0,-0.6357289997711142,0.1476307099913811,0.0019536019536019467,30.0,0.38681318681318544
1.7511117458343506,0.9837871745120779,0.45643549248493187,-0.17933988754747882,-0.00586080586080584,30.0,4.184615384615398;1.7511117458343506,0,-0.6357289997711142,0.17933988754747882,-0.00586080586080584,30.0,0.4571428571428555
1.782623291015625,0.9776484339230482,0.45643549248493187,-0.21024637844160626,0.0019536019536019467,30.0,4.043956043956058;1.782623291015625,0,-0.6357289997711142,0.21024637844160626,-0.00586080586080584,30.0,0.24615384615384528
1.8138792514801025,0.9706005407174936,0.45643549248493187,-0.24069605389143614,0.013675213675213627,30.0,3.8329670329670193;1.8138792514801025,0,-0.6357289997711142,0.24069605389143614,-0.0019536019536019467,30.0,0.38681318681318544
1.8454983234405518,0.9625060767905499,0.45643549248493187,-0.2712601189656602,-0.013675213675213627,30.0,3.8329670329670193;1.8454983234405518,0,-0.6357289997711142,0.2712601189656602,0.0019536019536019467,30.0,0.4571428571428555
1.8777096271514893,0.9532706559971187,0.45643549248493187,-0.30211762016609206,-0.00586080586080584,30.0,3.7626373626373493;1.8777096271514893,0,-0.6357289997711142,0.30211762016609206,-0.009768009768009733,30.0,0.4571428571428555
1.8941638469696045,0.9481707285944837,0.45643549248493187,-0.317761340374511,-0.00586080586080584,30.0,3.621978021978009;1.8941638469696045,0,-0.6357289997711142,0.317761340374511,0.0019536019536019467,30.0,0.5274725274725256
1.9251196384429932,0.9378814844752914,0.45643549248493187,-0.34695579124497083,0.013675213675213627,30.0,3.410989010988999;1.9251196384429932,0,-0.6357289997711142,0.34695579124497083,-0.021489621489621413,30.0,0.5274725274725256
1.9569544792175293,0.9263628564811611,0.45643549248493187,-0.3766322584857325,-0.0019536019536019467,30.0,3.410989010988999;1.9569544792175293,0,-0.6357289997711142,0.3766322584857325,0.0019536019536019467,30.0,0.38681318681318544
1.9881947040557861,0.9141466878898834,0.45643549248493187,-0.4053835628388948,-0.0019536019536019467,30.0,3.1296703296703186;1.9881947040557861,0,-0.6357289997711142,0.4053835628388948,-0.009768009768009733,30.0,0.5978021978021957
2.0194637775421143,0.901025915722389,0.45643549248493187,-0.4337652581715489,0.0019536019536019467,30.0,3.0593406593406485;2.0194637775421143,0,-0.6357289997711142,0.4337652581715489,-0.009768009768009733,30.0,0.5978021978021957
2.051431655883789,0.8867013620414923,0.45643549248493187,-0.46234261598273885,-0.01758241758241752,30.0,2.9890109890109784;2.051431655883789,0,-0.6357289997711142,0.46234261598273885,-0.0019536019536019467,30.0,0.5274725274725256
2.0829083919525146,0.8717114996814138,0.45643549248493187,-0.49001944994375535,-0.00586080586080584,30.0,2.9186813186813083;2.0829083919525146,0,-0.6357289997711142,0.49001944994375535,-0.00586080586080584,30.0,0.8087912087912059
2.114185333251953,0.8559613489598542,0.45643549248493187,-0.5170398138314173,0.00586080586080584,30.0,2.707692307692298;2.114185333251953,0,-0.6357289997711142,0.5170398138314173,0.009768009768009733,30.0,0.6681318681318658
2.14577054977417,0.8392063205825213,0.45643549248493187,-0.543813158625595,0.01758241758241752,30.0,2.496703296703288;2.14577054977417,0,-0.6357289997711142,0.543813158625595,-0.013675213675213627,30.0,0.7384615384615358
2.177243709564209,0.8216780199541788,0.45643549248493187,-0.5699519554525453,0.0019536019536019467,30.0,2.2153846153846075;2.177243709564209,0,-0.6357289997711142,0.5699519554525453,-0.0019536019536019467,30.0,0.7384615384615358
2.2085883617401123,0.803412388326718,0.45643549248493187,-0.5954229877013137,-0.00586080586080584,30.0,2.2153846153846075;2.2085883617401123,0,-0.6357289997711142,0.5954229877013137,0.0019536019536019467,30.0,0.8087912087912059
2.240126848220825,0.7842372270078726,0.45643549248493187,-0.6204610961011193,-0.0019536019536019467,30.0,2.0043956043955973;2.240126848220825,0,-0.6357289997711142,0.6204610961011193,0.00586080586080584,30.0,0.879120879120876
2.271716594696045,0.7642490106395239,0.45643549248493187,-0.6449212740610353,-0.00586080586080584,30.0,1.793406593406587;2.271716594696045,0,-0.6357289997711142,0.6449212740610353,-0.013675213675213627,30.0,0.8087912087912059
2.302870512008667,0.7437895892396635,0.45643549248493187,-0.6684138291049135,0.013675213675213627,30.0,1.5824175824175768;2.302870512008667,0,-0.6357289997711142,0.6684138291049135,-0.00586080586080584,30.0,0.879120879120876
2.3341310024261475,0.7225346553369899,0.45643549248493187,-0.6913347031916286,-0.013675213675213627,30.0,1.2307692307692264;2.3341310024261475,0,-0.6357289997711142,0.6913347031916286,-0.00586080586080584,30.0,0.879120879120876
2.365987777709961,0.7001480833675514,0.45643549248493187,-0.7139976620106989,0.009768009768009733,30.0,0.879120879120876;2.365987777709961,0,-0.6357289997711142,0.7139976620106989,-0.009768009768009733,30.0,0.879120879120876
2.397247552871704,0.6774902565620158,0.45643549248493187,-0.7355317479643785,-0.009768009768009733,30.0,0.9494505494505461;2.397247552871704,0,-0.6357289997711142,0.7355317479643785,-0.009768009768009733,30.0,0.8087912087912059
2.4379358291625977,0.6470102672454016,0.45643549248493187,-0.7624812876910712,0.0019536019536019467,30.0,0.4571428571428555;2.4379358291625977,0,-0.6357289997711142,0.7624812876910712,-0.0019536019536019467,30.0,1.1604395604395563
2.456585645675659,0.6326784385630365,0.45567254139009705,-0.774414613354783,-0.05274725274725256,30.0,0.38681318681318544;2.456585645675659,0,-0.6357289997711142,0.774414613354783,0.00586080586080584,30.0,1.0197802197802162
2.488101005554199,0.6079623554259991,0.4541466392004274,-0.7939658521528941,-0.0879120879120876,30.0,0.24615384615384528;2.488101005554199,0,-0.6357289997711142,0.7939658521528941,-0.0019536019536019467,30.0,1.0197802197802162
2.5193026065826416,0.5828974552669703,0.4499504081788359,-0.8125457258784211,-0.15433455433455467,30.0,0.03516483516483504;2.5193026065826416,0,-0.6357289997711142,0.8125457258784211,-0.0019536019536019467,30.0,0.9494505494505461
2.551283121109009,0.5566181993858894,0.44384679942015737,-0.8307684274889183,-0.22466422466422475,30.0,-0.1758241758241752;2.551283121109009,0,-0.6357289997711142,0.8307684274889183,-0.0019536019536019467,30.0,0.9494505494505461
2.5827834606170654,0.5301769042025936,0.43469138628213955,-0.8478870504083394,-0.3145299145299143,30.0,-0.31648351648351536;2.5827834606170654,0,-0.6357289997711142,0.8478870504083394,0.0019536019536019467,30.0,1.1604395604395563
2.6140363216400146,0.5034234198326833,0.42286564431219986,-0.8640398488287249,-0.4278388278388281,30.0,-0.1758241758241752;2.6140363216400146,0,-0.6357289997711142,0.8640398488287249,-0.00586080586080584,30.0,1.0901098901098862
2.6456732749938965,0.4758404747919601,0.4083695735103383,-0.8795316040653468,-0.4942612942612943,30.0,0.5978021978021957;2.6456732749938965,0,-0.6357289997711142,0.8795316040653468,-0.00586080586080584,30.0,1.0197802197802162
2.6771774291992188,0.4479000397527869,0.3919661249713897,-0.8940836394820407,-0.5567765567765566,30.0,-0.24615384615384528;2.6771774291992188,0,-0.6357289997711142,0.8940836394820407,0.00586080586080584,30.0,1.2307692307692264
2.7084414958953857,0.4197330223858911,0.37289234760051926,-0.9076476132942812,-0.6231990231990228,30.0,-0.7384615384615358;2.7084414958953857,0,-0.6357289997711142,0.9076476132942812,0.0019536019536019467,30.0,0.879120879120876
2.7398746013641357,0.3910001976972949,0.35191119249256175,-0.9203905939331825,-0.7091575091575093,30.0,-0.38681318681318544;2.7398746013641357,0,-0.6357289997711142,0.9203905939331825,-0.013675213675213627,30.0,1.3010989010988965
2.7713775634765625,0.36181595799290606,0.3282597085526824,-0.9322495441359441,-0.7599511599511599,30.0,-0.8087912087912059;2.7713775634765625,0,-0.6357289997711142,0.9322495441359441,0.0019536019536019467,30.0,1.2307692307692264
2.802624225616455,0.33251439553373086,0.3030823224231334,-0.9430981798110086,-0.8341880341880339,30.0,0.03516483516483504;2.802624225616455,0,-0.6357289997711142,0.9430981798110086,0.0019536019536019467,30.0,1.2307692307692264
2.8338778018951416,0.302881618401173,0.2759975585564973,-0.9530281870095376,-0.9045177045177049,30.0,-0.10549450549450512;2.8338778018951416,0,-0.6357289997711142,0.9530281870095376,0.00586080586080584,30.0,1.1604395604395563
2.8660168647766113,0.2721010455744604,0.24738689250018986,-0.9622686844105889,-0.9240537240537243,30.0,-0.38681318681318544;2.8660168647766113,0,-0.6357289997711142,0.9622686844105889,-0.021489621489621413,30.0,1.1604395604395563
2.8972604274749756,0.2419084383854677,0.21648737315937971,-0.9702990814372157,-0.9787545787545788,30.0,0.1758241758241752;2.8972604274749756,0,-0.6357289997711142,0.9702990814372157,-0.00586080586080584,30.0,1.3714285714285666
2.9285264015197754,0.21145780450472418,0.18520637827115216,-0.9773871274546447,-1.0021978021978022,30.0,-0.31648351648351536;2.9285264015197754,0,-0.6357289997711142,0.9773871274546447,-0.00586080586080584,30.0,1.1604395604395563
2.9732916355133057,0.16750761499379357,0.1535439078355072,-0.9858707820597439,-1.045177045177045,30.0,0.4571428571428555;2.9732916355133057,0,-0.6357289997711142,0.9858707820597439,-0.0019536019536019467,30.0,1.3714285714285666
3.0051345825195312,0.13603497199238607,0.10738536659800069,-0.9907040357215826,-0.9787545787545788,30.0,0.1758241758241752;3.0051345825195312,0,-0.6357289997711142,0.9907040357215826,0.009768009768009733,30.0,1.1604395604395563
3.0366053581237793,0.1047945342558623,0.07724879835202536,-0.9944938941944776,-0.9201465201465204,30.0,0.5274725274725256;3.0366053581237793,0,-0.6357289997711142,0.9944938941944776,-0.009768009768009733,30.0,1.3714285714285666
3.0687637329101562,0.07276455635832288,0.04787518120088485,-0.997349146155937,-0.9318681318681321,30.0,-0.1758241758241752;3.0687637329101562,0,-0.6357289997711142,0.997349146155937,-0.00586080586080584,30.0,1.1604395604395563
3.1058332920074463,0.035751740963293525,0.017738612954909527,-0.9993607021581815,-0.9474969474969477,30.0,0.31648351648351536;3.1058332920074463,0,-0.6357289997711142,0.9993607021581815,0.0019536019536019467,30.0,1.3010989010988965
3.1377668380737305,0.003825806183079136,-0.01697566186007471,-0.9999926815767451,-0.9201465201465204,30.0,-0.9494505494505461;3.1377668380737305,0,-0.6357289997711142,0.9999926815767451,-0.0019536019536019467,30.0,1.2307692307692264
3.1699156761169434,-0.028319235921108264,-0.04520485236896299,-0.9995989300098538,-0.8615384615384611,30.0,0.4571428571428555;3.1699156761169434,0,-0.6357289997711142,0.9995989300098538,0.0019536019536019467,30.0,1.1604395604395563
3.2011468410491943,-0.05951899021656206,-0.07190814068818163,-0.9982271734448029,-0.7990231990231988,30.0,-1.3714285714285666;3.2011468410491943,0,-0.6357289997711142,0.9982271734448029,-0.0019536019536019467,30.0,1.3010989010988965
3.2329020500183105,-0.09118256872770975,-0.09632257572289582,-0.9958341926044799,-0.7755799755799755,30.0,-1.5824175824175768;3.2329020500183105,0,-0.6357289997711142,0.9958341926044799,-0.00586080586080584,30.0,1.1604395604395563
3.265040636062622,-0.12313467567785467,-0.1203555352101926,-0.9923899695410617,-0.7365079365079366,30.0,-1.2307692307692264;3.265040636062622,0,-0.6357289997711142,0.9923899695410617,-0.0019536019536019467,30.0,1.1604395604395563
3.296668767929077,-0.1544553006887483,-0.14400701915007197,-0.9879997773730257,-0.7091575091575093,30.0,-0.4571428571428555;3.296668767929077,0,-0.6357289997711142,0.9879997773730257,0.0019536019536019467,30.0,1.3010989010988965
3.3281736373901367,-0.1855003092816508,-0.1657511253528643,-0.9826442058326157,-0.6544566544566548,30.0,-0.8087912087912059;3.3281736373901367,0,-0.6357289997711142,0.9826442058326157,-0.013675213675213627,30.0,1.3010989010988965
3.360103130340576,-0.21677575958800804,-0.18482490272373475,-0.9762214247060153,-0.5645909645909644,30.0,-1.6527472527472469;3.360103130340576,0,-0.6357289997711142,0.9762214247060153,-0.0019536019536019467,30.0,1.1604395604395563
3.391611099243164,-0.24742183143511084,-0.20237277790493557,-0.9689078580181376,-0.505982905982906,30.0,-1.4417582417582366;3.391611099243164,0,-0.6357289997711142,0.9689078580181376,0.0019536019536019467,30.0,1.0901098901098862
3.4229536056518555,-0.2776633426092607,-0.21801327534904935,-0.9606784416083523,-0.4747252747252748,30.0,-1.1604395604395563;3.4229536056518555,0,-0.6357289997711142,0.9606784416083523,-0.0019536019536019467,30.0,1.1604395604395563
3.4547362327575684,-0.30805086017657696,-0.2321278706034935,-0.9513698899715457,-0.44737484737484756,30.0,-1.1604395604395563;3.4547362327575684,0,-0.6357289997711142,0.9513698899715457,0.0019536019536019467,30.0,1.0901098901098862
3.4969422817230225,-0.3479181715759266,-0.2454795147631028,-0.9375249041424255,-0.39658119658119695,30.0,-1.3714285714285666;3.4969422817230225,0,-0.6357289997711142,0.9375249041424255,0.0019536019536019467,30.0,1.2307692307692264
3.52838134765625,-0.37721629393408557,-0.26035706111238355,-0.9261251900205683,-0.3145299145299143,30.0,-1.6527472527472469;3.52838134765625,0,-0.6357289997711142,0.9261251900205683,0.025396825396825307,30.0,1.2307692307692264
3.5604734420776367,-0.40673825823194226,-0.2698939497978188,-0.9135447385270443,-0.2989010989010987,30.0,-2.0747252747252674;3.5604734420776367,0,-0.6357289997711142,0.9135447385270443,-0.00586080586080584,30.0,1.2307692307692264
3.592564105987549,-0.4358400702275088,-0.2790493629358366,-0.900024129223256,-0.27936507936507926,30.0,-3.481318681318669;3.592564105987549,0,-0.6357289997711142,0.900024129223256,0.009768009768009733,30.0,1.2307692307692264
3.623826265335083,-0.4637592242590166,-0.2870603494316022,-0.885961275629288,-0.24029304029304033,30.0,-2.9186813186813083;3.623826265335083,0,-0.6357289997711142,0.885961275629288,-0.00586080586080584,30.0,1.0197802197802162
3.656353712081909,-0.4923268859225641,-0.29430838483253297,-0.8704103844726294,-0.20903540903540918,30.0,-3.621978021978009;3.656353712081909,0,-0.6357289997711142,0.8704103844726294,-0.00586080586080584,30.0,1.0901098901098862
3.6881542205810547,-0.5197527964335079,-0.3007934691386289,-0.8543167039216478,-0.1934065934065936,30.0,-3.551648351648339;3.6881542205810547,0,-0.6357289997711142,0.8543167039216478,-0.013675213675213627,30.0,1.1604395604395563
3.719985008239746,-0.5466784938912606,-0.30689707789730747,-0.8373425967408937,-0.1973137973137975,30.0,-3.2703296703296587;3.719985008239746,0,-0.6357289997711142,0.8373425967408937,-0.00586080586080584,30.0,1.0901098901098862
3.7516672611236572,-0.572928610423301,-0.3126192111085686,-0.8196052753358932,-0.16996336996337025,30.0,-3.692307692307679;3.7516672611236572,0,-0.6357289997711142,0.8196052753358932,-0.00586080586080584,30.0,1.0197802197802162
3.7840962409973145,-0.5992016845090841,-0.31795986877241234,-0.8005981147126666,-0.15824175824175857,30.0,-3.9032967032966894;3.7840962409973145,0,-0.6357289997711142,0.8005981147126666,-0.00586080586080584,30.0,0.879120879120876
3.8164496421813965,-0.6247856603371718,-0.3236820019836735,-0.780796310593899,-0.18949938949938971,30.0,-4.184615384615398;3.8164496421813965,0,-0.6357289997711142,0.780796310593899,-0.009768009768009733,30.0,1.0901098901098862
3.8484151363372803,-0.649420776477073,-0.3294041351949346,-0.7604292571172651,-0.18949938949938971,30.0,-4.606593406593419;3.8484151363372803,0,-0.6357289997711142,0.7604292571172651,-0.01758241758241752,30.0,1.0901098901098862
3.87990140914917,-0.6730380170437638,-0.33550774395361316,-0.7396078877444442,-0.1934065934065936,30.0,-4.254945054945068;3.87990140914917,0,-0.6357289997711142,0.7396078877444442,-0.0019536019536019467,30.0,1.0901098901098862
3.911749839782715,-0.6962480756720255,-0.3419928282597091,-0.7178012378945869,-0.21684981684981697,30.0,-4.4659340659340785;3.911749839782715,0,-0.6357289997711142,0.7178012378945869,-0.00586080586080584,30.0,0.9494505494505461
