t, desired_pos, desired_vel, desired_tor, pos, vel, tau
1.231365084648132324e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-1.758241758241751995e-02,4.887912087912098968e+00
1.234538316726684570e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-5.860805860805839984e-03,4.676923076923088729e+00
1.237762355804443359e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,9.768009768009733307e-03,4.817582417582428889e+00
1.240971660614013672e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-1.953601953601946661e-03,4.887912087912098968e+00
1.244179749488830566e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,1.953601953601946661e-03,4.817582417582428889e+00
1.247379016876220703e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-1.953601953601946661e-03,4.887912087912098968e+00
1.251292204856872559e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-1.953601953601946661e-03,4.747252747252758809e+00
1.254587411880493164e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,1.953601953601946661e-03,4.958241758241769048e+00
1.257802104949951172e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-1.367521367521362663e-02,4.887912087912098968e+00
1.260983562469482422e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-5.860805860805839984e-03,4.747252747252758809e+00
1.264104938507080078e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-1.758241758241751995e-02,4.887912087912098968e+00
1.267333412170410156e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-1.367521367521362663e-02,4.817582417582428889e+00
1.270521354675292969e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-5.860805860805839984e-03,4.817582417582428889e+00
1.273647379875183105e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-5.860805860805839984e-03,4.887912087912098968e+00
1.276817750930786133e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-5.860805860805839984e-03,4.958241758241769048e+00
1.279969358444213867e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-9.768009768009733307e-03,4.887912087912098968e+00
1.283094978332519531e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,5.860805860805839984e-03,4.958241758241769048e+00
